subsistema_id,subsistema,data_hora,carga_mw_media,hora,dia,mes,dia_semana
SE,SUDESTE,2025-07-24 12:00:00,43700.15599999,12,24,7,Thursday
N,NORTE,2025-07-24 13:00:00,9093.99099999,13,24,7,Thursday
NE,NORDESTE,2025-07-24 13:00:00,12399.042,13,24,7,Thursday
S,SUL,2025-07-24 13:00:00,16224.692,13,24,7,Thursday
SE,SUDESTE,2025-07-24 13:00:00,44521.299,13,24,7,Thursday
N,NORTE,2025-07-24 14:00:00,9220.45199999,14,24,7,Thursday
NE,NORDESTE,2025-07-24 14:00:00,12661.068,14,24,7,Thursday
S,SUL,2025-07-24 14:00:00,16493.156,14,24,7,Thursday
SE,SUDESTE,2025-07-24 14:00:00,45175.194,14,24,7,Thursday
N,NORTE,2025-07-24 15:00:00,9153.035,15,24,7,Thursday
NE,NORDESTE,2025-07-24 15:00:00,12855.152,15,24,7,Thursday
S,SUL,2025-07-24 15:00:00,16553.893,15,24,7,Thursday
SE,SUDESTE,2025-07-24 15:00:00,45759.322,15,24,7,Thursday
N,NORTE,2025-07-24 16:00:00,8918.40599999,16,24,7,Thursday
NE,NORDESTE,2025-07-24 16:00:00,13098.317,16,24,7,Thursday
S,SUL,2025-07-24 16:00:00,16904.78799999,16,24,7,Thursday
SE,SUDESTE,2025-07-24 16:00:00,46501.69099999,16,24,7,Thursday
N,NORTE,2025-07-24 17:00:00,8568.246,17,24,7,Thursday
NE,NORDESTE,2025-07-24 17:00:00,13326.187,17,24,7,Thursday
S,SUL,2025-07-24 17:00:00,17223.09599999,17,24,7,Thursday
SE,SUDESTE,2025-07-24 17:00:00,47811.505,17,24,7,Thursday
N,NORTE,2025-07-24 18:00:00,8393.793,18,24,7,Thursday
NE,NORDESTE,2025-07-24 18:00:00,13828.995,18,24,7,Thursday
S,SUL,2025-07-24 18:00:00,18086.10999999,18,24,7,Thursday
SE,SUDESTE,2025-07-24 18:00:00,51089.153,18,24,7,Thursday
N,NORTE,2025-07-24 19:00:00,8676.079,19,24,7,Thursday
NE,NORDESTE,2025-07-24 19:00:00,13535.65,19,24,7,Thursday
S,SUL,2025-07-24 19:00:00,17765.703,19,24,7,Thursday
SE,SUDESTE,2025-07-24 19:00:00,50496.4,19,24,7,Thursday
N,NORTE,2025-07-24 20:00:00,8833.99899999,20,24,7,Thursday
NE,NORDESTE,2025-07-24 20:00:00,13326.539,20,24,7,Thursday
S,SUL,2025-07-24 20:00:00,16838.001,20,24,7,Thursday
SE,SUDESTE,2025-07-24 20:00:00,49027.346,20,24,7,Thursday
N,NORTE,2025-07-24 21:00:00,8964.78099999,21,24,7,Thursday
NE,NORDESTE,2025-07-24 21:00:00,13599.452,21,24,7,Thursday
S,SUL,2025-07-24 21:00:00,16059.16999999,21,24,7,Thursday
SE,SUDESTE,2025-07-24 21:00:00,47487.495,21,24,7,Thursday
N,NORTE,2025-07-24 22:00:00,9034.35099999,22,24,7,Thursday
NE,NORDESTE,2025-07-24 22:00:00,13392.82099999,22,24,7,Thursday
S,SUL,2025-07-24 22:00:00,14915.43699999,22,24,7,Thursday
SE,SUDESTE,2025-07-24 22:00:00,44896.816,22,24,7,Thursday
N,NORTE,2025-07-24 23:00:00,8986.911,23,24,7,Thursday
NE,NORDESTE,2025-07-24 23:00:00,12859.842,23,24,7,Thursday
S,SUL,2025-07-24 23:00:00,13407.48899999,23,24,7,Thursday
SE,SUDESTE,2025-07-24 23:00:00,41415.997,23,24,7,Thursday
N,NORTE,2025-07-25 00:00:00,8807.775,0,25,7,Friday
NE,NORDESTE,2025-07-25 00:00:00,12417.25499999,0,25,7,Friday
S,SUL,2025-07-25 00:00:00,11716.469,0,25,7,Friday
SE,SUDESTE,2025-07-25 00:00:00,38243.78899999,0,25,7,Friday
N,NORTE,2025-07-25 01:00:00,8602.92,1,25,7,Friday
NE,NORDESTE,2025-07-25 01:00:00,12074.439,1,25,7,Friday
S,SUL,2025-07-25 01:00:00,10939.30899999,1,25,7,Friday
SE,SUDESTE,2025-07-25 01:00:00,36250.331,1,25,7,Friday
N,NORTE,2025-07-25 02:00:00,8514.882,2,25,7,Friday
NE,NORDESTE,2025-07-25 02:00:00,11819.343,2,25,7,Friday
S,SUL,2025-07-25 02:00:00,10495.447,2,25,7,Friday
SE,SUDESTE,2025-07-25 02:00:00,34931.557,2,25,7,Friday
N,NORTE,2025-07-25 03:00:00,8279.418,3,25,7,Friday
NE,NORDESTE,2025-07-25 03:00:00,11632.50599999,3,25,7,Friday
S,SUL,2025-07-25 03:00:00,10361.597,3,25,7,Friday
SE,SUDESTE,2025-07-25 03:00:00,34511.49699999,3,25,7,Friday
N,NORTE,2025-07-25 04:00:00,8125.417,4,25,7,Friday
NE,NORDESTE,2025-07-25 04:00:00,11609.22799999,4,25,7,Friday
S,SUL,2025-07-25 04:00:00,10433.012,4,25,7,Friday
SE,SUDESTE,2025-07-25 04:00:00,34793.035,4,25,7,Friday
N,NORTE,2025-07-25 05:00:00,8058.07099999,5,25,7,Friday
NE,NORDESTE,2025-07-25 05:00:00,11577.452,5,25,7,Friday
S,SUL,2025-07-25 05:00:00,11069.67999999,5,25,7,Friday
SE,SUDESTE,2025-07-25 05:00:00,36323.959,5,25,7,Friday
N,NORTE,2025-07-25 06:00:00,7836.179,6,25,7,Friday
NE,NORDESTE,2025-07-25 06:00:00,11403.71299999,6,25,7,Friday
S,SUL,2025-07-25 06:00:00,12434.24399999,6,25,7,Friday
SE,SUDESTE,2025-07-25 06:00:00,38935.454,6,25,7,Friday
N,NORTE,2025-07-25 07:00:00,7918.575,7,25,7,Friday
NE,NORDESTE,2025-07-25 07:00:00,11640.92099999,7,25,7,Friday
S,SUL,2025-07-25 07:00:00,14062.706,7,25,7,Friday
SE,SUDESTE,2025-07-25 07:00:00,41666.444,7,25,7,Friday
N,NORTE,2025-07-25 08:00:00,8335.402,8,25,7,Friday
NE,NORDESTE,2025-07-25 08:00:00,12217.335,8,25,7,Friday
S,SUL,2025-07-25 08:00:00,14877.93799999,8,25,7,Friday
SE,SUDESTE,2025-07-25 08:00:00,43494.15599999,8,25,7,Friday
N,NORTE,2025-07-25 09:00:00,8519.413,9,25,7,Friday
NE,NORDESTE,2025-07-25 09:00:00,12444.418,9,25,7,Friday
S,SUL,2025-07-25 09:00:00,14867.608,9,25,7,Friday
SE,SUDESTE,2025-07-25 09:00:00,44244.729,9,25,7,Friday
N,NORTE,2025-07-25 10:00:00,8728.54099999,10,25,7,Friday
NE,NORDESTE,2025-07-25 10:00:00,12440.66999999,10,25,7,Friday
S,SUL,2025-07-25 10:00:00,14839.334,10,25,7,Friday
SE,SUDESTE,2025-07-25 10:00:00,45088.30799999,10,25,7,Friday
N,NORTE,2025-07-25 11:00:00,8865.602,11,25,7,Friday
NE,NORDESTE,2025-07-25 11:00:00,12403.598,11,25,7,Friday
S,SUL,2025-07-25 11:00:00,14655.267,11,25,7,Friday
SE,SUDESTE,2025-07-25 11:00:00,45312.854,11,25,7,Friday
N,NORTE,2025-07-25 12:00:00,8886.03999999,12,25,7,Friday
NE,NORDESTE,2025-07-25 12:00:00,12025.49899999,12,25,7,Friday
S,SUL,2025-07-25 12:00:00,13451.21,12,25,7,Friday
SE,SUDESTE,2025-07-25 12:00:00,45000.986,12,25,7,Friday
N,NORTE,2025-07-25 13:00:00,9039.788,13,25,7,Friday
NE,NORDESTE,2025-07-25 13:00:00,12031.662,13,25,7,Friday
S,SUL,2025-07-25 13:00:00,13752.121,13,25,7,Friday
SE,SUDESTE,2025-07-25 13:00:00,45346.145,13,25,7,Friday
N,NORTE,2025-07-25 14:00:00,9353.767,14,25,7,Friday
NE,NORDESTE,2025-07-25 14:00:00,12303.87499999,14,25,7,Friday
S,SUL,2025-07-25 14:00:00,13930.625,14,25,7,Friday
SE,SUDESTE,2025-07-25 14:00:00,45717.671,14,25,7,Friday
N,NORTE,2025-07-25 15:00:00,9335.159,15,25,7,Friday
NE,NORDESTE,2025-07-25 15:00:00,12451.024,15,25,7,Friday
S,SUL,2025-07-25 15:00:00,14123.65,15,25,7,Friday
SE,SUDESTE,2025-07-25 15:00:00,45648.693,15,25,7,Friday
N,NORTE,2025-07-25 16:00:00,9040.503,16,25,7,Friday
NE,NORDESTE,2025-07-25 16:00:00,12512.39899999,16,25,7,Friday
S,SUL,2025-07-25 16:00:00,14706.65799999,16,25,7,Friday
SE,SUDESTE,2025-07-25 16:00:00,45792.364,16,25,7,Friday
N,NORTE,2025-07-25 17:00:00,8600.084,17,25,7,Friday
NE,NORDESTE,2025-07-25 17:00:00,13064.825,17,25,7,Friday
S,SUL,2025-07-25 17:00:00,15444.237,17,25,7,Friday
SE,SUDESTE,2025-07-25 17:00:00,47135.22399999,17,25,7,Friday
N,NORTE,2025-07-25 18:00:00,8408.725,18,25,7,Friday
NE,NORDESTE,2025-07-25 18:00:00,13815.174,18,25,7,Friday
S,SUL,2025-07-25 18:00:00,16534.45399999,18,25,7,Friday
SE,SUDESTE,2025-07-25 18:00:00,49511.963,18,25,7,Friday
N,NORTE,2025-07-25 19:00:00,8702.485,19,25,7,Friday
NE,NORDESTE,2025-07-25 19:00:00,13521.83599999,19,25,7,Friday
S,SUL,2025-07-25 19:00:00,16573.05,19,25,7,Friday
SE,SUDESTE,2025-07-25 19:00:00,49146.027,19,25,7,Friday
N,NORTE,2025-07-25 20:00:00,8755.691,20,25,7,Friday
NE,NORDESTE,2025-07-25 20:00:00,13258.61699999,20,25,7,Friday
S,SUL,2025-07-25 20:00:00,15536.36199999,20,25,7,Friday
SE,SUDESTE,2025-07-25 20:00:00,47478.179,20,25,7,Friday
N,NORTE,2025-07-25 21:00:00,8850.36699999,21,25,7,Friday
NE,NORDESTE,2025-07-25 21:00:00,13521.767,21,25,7,Friday
S,SUL,2025-07-25 21:00:00,14801.32299999,21,25,7,Friday
SE,SUDESTE,2025-07-25 21:00:00,45926.41899999,21,25,7,Friday
N,NORTE,2025-07-25 22:00:00,8908.97899999,22,25,7,Friday
NE,NORDESTE,2025-07-25 22:00:00,13347.11199999,22,25,7,Friday
S,SUL,2025-07-25 22:00:00,13961.558,22,25,7,Friday
SE,SUDESTE,2025-07-25 22:00:00,43756.24599999,22,25,7,Friday
N,NORTE,2025-07-25 23:00:00,8795.68,23,25,7,Friday
NE,NORDESTE,2025-07-25 23:00:00,12887.084,23,25,7,Friday
S,SUL,2025-07-25 23:00:00,12788.20299999,23,25,7,Friday
SE,SUDESTE,2025-07-25 23:00:00,40753.05199999,23,25,7,Friday
N,NORTE,2025-07-26 00:00:00,8723.134,0,26,7,Saturday
NE,NORDESTE,2025-07-26 00:00:00,12552.82199999,0,26,7,Saturday
S,SUL,2025-07-26 00:00:00,11586.66099999,0,26,7,Saturday
SE,SUDESTE,2025-07-26 00:00:00,38093.511,0,26,7,Saturday
N,NORTE,2025-07-26 01:00:00,8590.45799999,1,26,7,Saturday
NE,NORDESTE,2025-07-26 01:00:00,12209.546,1,26,7,Saturday
S,SUL,2025-07-26 01:00:00,10781.802,1,26,7,Saturday
SE,SUDESTE,2025-07-26 01:00:00,35956.45,1,26,7,Saturday
N,NORTE,2025-07-26 02:00:00,8375.69199999,2,26,7,Saturday
NE,NORDESTE,2025-07-26 02:00:00,11880.253,2,26,7,Saturday
S,SUL,2025-07-26 02:00:00,10293.72,2,26,7,Saturday
SE,SUDESTE,2025-07-26 02:00:00,34457.50799999,2,26,7,Saturday
N,NORTE,2025-07-26 03:00:00,8168.635,3,26,7,Saturday
NE,NORDESTE,2025-07-26 03:00:00,11614.98699999,3,26,7,Saturday
S,SUL,2025-07-26 03:00:00,10082.421,3,26,7,Saturday
SE,SUDESTE,2025-07-26 03:00:00,33749.197,3,26,7,Saturday
N,NORTE,2025-07-26 04:00:00,8094.986,4,26,7,Saturday
NE,NORDESTE,2025-07-26 04:00:00,11506.558,4,26,7,Saturday
S,SUL,2025-07-26 04:00:00,10029.987,4,26,7,Saturday
SE,SUDESTE,2025-07-26 04:00:00,33722.27899999,4,26,7,Saturday
N,NORTE,2025-07-26 05:00:00,8003.91799999,5,26,7,Saturday
NE,NORDESTE,2025-07-26 05:00:00,11288.58399999,5,26,7,Saturday
S,SUL,2025-07-26 05:00:00,10253.278,5,26,7,Saturday
SE,SUDESTE,2025-07-26 05:00:00,34224.18799999,5,26,7,Saturday
N,NORTE,2025-07-26 06:00:00,7835.632,6,26,7,Saturday
NE,NORDESTE,2025-07-26 06:00:00,10978.012,6,26,7,Saturday
S,SUL,2025-07-26 06:00:00,10768.587,6,26,7,Saturday
SE,SUDESTE,2025-07-26 06:00:00,35033.88,6,26,7,Saturday
N,NORTE,2025-07-26 07:00:00,7817.59399999,7,26,7,Saturday
NE,NORDESTE,2025-07-26 07:00:00,10863.47299999,7,26,7,Saturday
S,SUL,2025-07-26 07:00:00,11487.821,7,26,7,Saturday
SE,SUDESTE,2025-07-26 07:00:00,36582.46299999,7,26,7,Saturday
N,NORTE,2025-07-26 08:00:00,8001.216,8,26,7,Saturday
NE,NORDESTE,2025-07-26 08:00:00,10835.02099999,8,26,7,Saturday
S,SUL,2025-07-26 08:00:00,12280.624,8,26,7,Saturday
SE,SUDESTE,2025-07-26 08:00:00,37832.355,8,26,7,Saturday
N,NORTE,2025-07-26 09:00:00,8113.045,9,26,7,Saturday
NE,NORDESTE,2025-07-26 09:00:00,11147.642,9,26,7,Saturday
S,SUL,2025-07-26 09:00:00,12402.716,9,26,7,Saturday
SE,SUDESTE,2025-07-26 09:00:00,38698.257,9,26,7,Saturday
N,NORTE,2025-07-26 10:00:00,8145.077,10,26,7,Saturday
NE,NORDESTE,2025-07-26 10:00:00,11324.044,10,26,7,Saturday
S,SUL,2025-07-26 10:00:00,12308.558,10,26,7,Saturday
SE,SUDESTE,2025-07-26 10:00:00,39222.11999999,10,26,7,Saturday
N,NORTE,2025-07-26 11:00:00,8206.24,11,26,7,Saturday
NE,NORDESTE,2025-07-26 11:00:00,11072.043,11,26,7,Saturday
S,SUL,2025-07-26 11:00:00,12182.332,11,26,7,Saturday
SE,SUDESTE,2025-07-26 11:00:00,39462.091,11,26,7,Saturday
N,NORTE,2025-07-26 12:00:00,8214.72499999,12,26,7,Saturday
NE,NORDESTE,2025-07-26 12:00:00,10787.372,12,26,7,Saturday
S,SUL,2025-07-26 12:00:00,11818.286,12,26,7,Saturday
SE,SUDESTE,2025-07-26 12:00:00,39233.981,12,26,7,Saturday
N,NORTE,2025-07-26 13:00:00,8275.592,13,26,7,Saturday
NE,NORDESTE,2025-07-26 13:00:00,10566.877,13,26,7,Saturday
S,SUL,2025-07-26 13:00:00,11594.303,13,26,7,Saturday
SE,SUDESTE,2025-07-26 13:00:00,38922.10299999,13,26,7,Saturday
N,NORTE,2025-07-26 14:00:00,8351.134,14,26,7,Saturday
NE,NORDESTE,2025-07-26 14:00:00,10402.588,14,26,7,Saturday
S,SUL,2025-07-26 14:00:00,11583.584,14,26,7,Saturday
SE,SUDESTE,2025-07-26 14:00:00,38532.78899999,14,26,7,Saturday
N,NORTE,2025-07-26 15:00:00,8308.748,15,26,7,Saturday
NE,NORDESTE,2025-07-26 15:00:00,10454.21,15,26,7,Saturday
S,SUL,2025-07-26 15:00:00,11774.978,15,26,7,Saturday
SE,SUDESTE,2025-07-26 15:00:00,38833.64,15,26,7,Saturday
N,NORTE,2025-07-26 16:00:00,8206.34,16,26,7,Saturday
NE,NORDESTE,2025-07-26 16:00:00,11192.113,16,26,7,Saturday
S,SUL,2025-07-26 16:00:00,12389.97399999,16,26,7,Saturday
SE,SUDESTE,2025-07-26 16:00:00,40181.966,16,26,7,Saturday
N,NORTE,2025-07-26 17:00:00,8002.61899999,17,26,7,Saturday
NE,NORDESTE,2025-07-26 17:00:00,12582.02,17,26,7,Saturday
S,SUL,2025-07-26 17:00:00,13597.188,17,26,7,Saturday
SE,SUDESTE,2025-07-26 17:00:00,43528.993,17,26,7,Saturday
N,NORTE,2025-07-26 18:00:00,8139.868,18,26,7,Saturday
NE,NORDESTE,2025-07-26 18:00:00,13811.73,18,26,7,Saturday
S,SUL,2025-07-26 18:00:00,15205.818,18,26,7,Saturday
SE,SUDESTE,2025-07-26 18:00:00,47985.08,18,26,7,Saturday
N,NORTE,2025-07-26 19:00:00,8382.022,19,26,7,Saturday
NE,NORDESTE,2025-07-26 19:00:00,13612.48699999,19,26,7,Saturday
S,SUL,2025-07-26 19:00:00,14579.83,19,26,7,Saturday
SE,SUDESTE,2025-07-26 19:00:00,46751.461,19,26,7,Saturday
N,NORTE,2025-07-26 20:00:00,8369.49,20,26,7,Saturday
NE,NORDESTE,2025-07-26 20:00:00,13331.708,20,26,7,Saturday
S,SUL,2025-07-26 20:00:00,13586.4,20,26,7,Saturday
SE,SUDESTE,2025-07-26 20:00:00,44559.058,20,26,7,Saturday
N,NORTE,2025-07-26 21:00:00,8413.543,21,26,7,Saturday
NE,NORDESTE,2025-07-26 21:00:00,13217.973,21,26,7,Saturday
S,SUL,2025-07-26 21:00:00,12720.94899999,21,26,7,Saturday
SE,SUDESTE,2025-07-26 21:00:00,42541.24499999,21,26,7,Saturday
N,NORTE,2025-07-26 22:00:00,8485.079,22,26,7,Saturday
NE,NORDESTE,2025-07-26 22:00:00,12936.81099999,22,26,7,Saturday
S,SUL,2025-07-26 22:00:00,11774.513,22,26,7,Saturday
SE,SUDESTE,2025-07-26 22:00:00,40301.14999999,22,26,7,Saturday
N,NORTE,2025-07-26 23:00:00,8580.25,23,26,7,Saturday
NE,NORDESTE,2025-07-26 23:00:00,12493.263,23,26,7,Saturday
S,SUL,2025-07-26 23:00:00,10861.41699999,23,26,7,Saturday
SE,SUDESTE,2025-07-26 23:00:00,38083.84399999,23,26,7,Saturday
N,NORTE,2025-07-27 00:00:00,8415.586,0,27,7,Sunday
NE,NORDESTE,2025-07-27 00:00:00,12082.634,0,27,7,Sunday
S,SUL,2025-07-27 00:00:00,9901.111,0,27,7,Sunday
SE,SUDESTE,2025-07-27 00:00:00,35782.664,0,27,7,Sunday
N,NORTE,2025-07-27 01:00:00,8281.147,1,27,7,Sunday
NE,NORDESTE,2025-07-27 01:00:00,11739.42599999,1,27,7,Sunday
S,SUL,2025-07-27 01:00:00,9256.649,1,27,7,Sunday
SE,SUDESTE,2025-07-27 01:00:00,33877.462,1,27,7,Sunday
N,NORTE,2025-07-27 02:00:00,8113.784,2,27,7,Sunday
NE,NORDESTE,2025-07-27 02:00:00,11476.427,2,27,7,Sunday
S,SUL,2025-07-27 02:00:00,8866.74,2,27,7,Sunday
SE,SUDESTE,2025-07-27 02:00:00,32740.207,2,27,7,Sunday
N,NORTE,2025-07-27 03:00:00,7977.281,3,27,7,Sunday
NE,NORDESTE,2025-07-27 03:00:00,11319.535,3,27,7,Sunday
S,SUL,2025-07-27 03:00:00,8711.98,3,27,7,Sunday
SE,SUDESTE,2025-07-27 03:00:00,31749.978,3,27,7,Sunday
N,NORTE,2025-07-27 04:00:00,7873.292,4,27,7,Sunday
NE,NORDESTE,2025-07-27 04:00:00,11176.57099999,4,27,7,Sunday
S,SUL,2025-07-27 04:00:00,8604.5,4,27,7,Sunday
SE,SUDESTE,2025-07-27 04:00:00,31409.294,4,27,7,Sunday
N,NORTE,2025-07-27 05:00:00,7755.426,5,27,7,Sunday
NE,NORDESTE,2025-07-27 05:00:00,10842.873,5,27,7,Sunday
S,SUL,2025-07-27 05:00:00,8737.011,5,27,7,Sunday
SE,SUDESTE,2025-07-27 05:00:00,31547.669,5,27,7,Sunday
N,NORTE,2025-07-27 06:00:00,7549.841,6,27,7,Sunday
NE,NORDESTE,2025-07-27 06:00:00,10336.14499999,6,27,7,Sunday
S,SUL,2025-07-27 06:00:00,9035.197,6,27,7,Sunday
SE,SUDESTE,2025-07-27 06:00:00,31472.367,6,27,7,Sunday
N,NORTE,2025-07-27 07:00:00,7444.199,7,27,7,Sunday
NE,NORDESTE,2025-07-27 07:00:00,10098.04399999,7,27,7,Sunday
S,SUL,2025-07-27 07:00:00,9339.065,7,27,7,Sunday
SE,SUDESTE,2025-07-27 07:00:00,31759.92199999,7,27,7,Sunday
N,NORTE,2025-07-27 08:00:00,7431.925,8,27,7,Sunday
NE,NORDESTE,2025-07-27 08:00:00,9660.488,8,27,7,Sunday
S,SUL,2025-07-27 08:00:00,9906.625,8,27,7,Sunday
SE,SUDESTE,2025-07-27 08:00:00,32261.11099999,8,27,7,Sunday
N,NORTE,2025-07-27 09:00:00,7396.534,9,27,7,Sunday
NE,NORDESTE,2025-07-27 09:00:00,9520.308,9,27,7,Sunday
S,SUL,2025-07-27 09:00:00,10627.72199999,9,27,7,Sunday
SE,SUDESTE,2025-07-27 09:00:00,33059.75099999,9,27,7,Sunday
N,NORTE,2025-07-27 10:00:00,7381.184,10,27,7,Sunday
NE,NORDESTE,2025-07-27 10:00:00,9616.00199999,10,27,7,Sunday
S,SUL,2025-07-27 10:00:00,11319.195,10,27,7,Sunday
SE,SUDESTE,2025-07-27 10:00:00,33878.418,10,27,7,Sunday
N,NORTE,2025-07-27 11:00:00,7390.665,11,27,7,Sunday
NE,NORDESTE,2025-07-27 11:00:00,9854.058,11,27,7,Sunday
S,SUL,2025-07-27 11:00:00,11765.233,11,27,7,Sunday
SE,SUDESTE,2025-07-27 11:00:00,34877.81099999,11,27,7,Sunday
N,NORTE,2025-07-27 12:00:00,7465.06799999,12,27,7,Sunday
NE,NORDESTE,2025-07-27 12:00:00,9846.86799999,12,27,7,Sunday
S,SUL,2025-07-27 12:00:00,11591.168,12,27,7,Sunday
SE,SUDESTE,2025-07-27 12:00:00,35154.47,12,27,7,Sunday
N,NORTE,2025-07-27 13:00:00,7559.566,13,27,7,Sunday
NE,NORDESTE,2025-07-27 13:00:00,9784.79,13,27,7,Sunday
S,SUL,2025-07-27 13:00:00,11280.514,13,27,7,Sunday
SE,SUDESTE,2025-07-27 13:00:00,34782.907,13,27,7,Sunday
N,NORTE,2025-07-27 14:00:00,7646.688,14,27,7,Sunday
NE,NORDESTE,2025-07-27 14:00:00,9744.458,14,27,7,Sunday
S,SUL,2025-07-27 14:00:00,10883.748,14,27,7,Sunday
SE,SUDESTE,2025-07-27 14:00:00,34389.61799999,14,27,7,Sunday
N,NORTE,2025-07-27 15:00:00,7670.97,15,27,7,Sunday
NE,NORDESTE,2025-07-27 15:00:00,9803.05399999,15,27,7,Sunday
S,SUL,2025-07-27 15:00:00,10975.341,15,27,7,Sunday
SE,SUDESTE,2025-07-27 15:00:00,34792.91699999,15,27,7,Sunday
N,NORTE,2025-07-27 16:00:00,7655.097,16,27,7,Sunday
NE,NORDESTE,2025-07-27 16:00:00,10537.078,16,27,7,Sunday
S,SUL,2025-07-27 16:00:00,11547.36,16,27,7,Sunday
SE,SUDESTE,2025-07-27 16:00:00,36680.48799999,16,27,7,Sunday
N,NORTE,2025-07-27 17:00:00,7747.522,17,27,7,Sunday
NE,NORDESTE,2025-07-27 17:00:00,11869.833,17,27,7,Sunday
S,SUL,2025-07-27 17:00:00,12855.416,17,27,7,Sunday
SE,SUDESTE,2025-07-27 17:00:00,40529.533,17,27,7,Sunday
N,NORTE,2025-07-27 18:00:00,8073.12499999,18,27,7,Sunday
NE,NORDESTE,2025-07-27 18:00:00,13220.943,18,27,7,Sunday
S,SUL,2025-07-27 18:00:00,14326.49,18,27,7,Sunday
SE,SUDESTE,2025-07-27 18:00:00,45163.72,18,27,7,Sunday
N,NORTE,2025-07-27 19:00:00,8383.321,19,27,7,Sunday
NE,NORDESTE,2025-07-27 19:00:00,13176.593,19,27,7,Sunday
S,SUL,2025-07-27 19:00:00,13934.196,19,27,7,Sunday
SE,SUDESTE,2025-07-27 19:00:00,44566.125,19,27,7,Sunday
N,NORTE,2025-07-27 20:00:00,8467.103,20,27,7,Sunday
NE,NORDESTE,2025-07-27 20:00:00,13185.482,20,27,7,Sunday
S,SUL,2025-07-27 20:00:00,13389.90799999,20,27,7,Sunday
SE,SUDESTE,2025-07-27 20:00:00,43430.577,20,27,7,Sunday
N,NORTE,2025-07-27 21:00:00,8464.988,21,27,7,Sunday
NE,NORDESTE,2025-07-27 21:00:00,13277.16999999,21,27,7,Sunday
S,SUL,2025-07-27 21:00:00,12767.479,21,27,7,Sunday
SE,SUDESTE,2025-07-27 21:00:00,42254.825,21,27,7,Sunday
N,NORTE,2025-07-27 22:00:00,8629.168,22,27,7,Sunday
NE,NORDESTE,2025-07-27 22:00:00,13143.221,22,27,7,Sunday
S,SUL,2025-07-27 22:00:00,11866.277,22,27,7,Sunday
SE,SUDESTE,2025-07-27 22:00:00,40330.52199999,22,27,7,Sunday
N,NORTE,2025-07-27 23:00:00,8732.48599999,23,27,7,Sunday
NE,NORDESTE,2025-07-27 23:00:00,12718.19499999,23,27,7,Sunday
S,SUL,2025-07-27 23:00:00,10896.145,23,27,7,Sunday
SE,SUDESTE,2025-07-27 23:00:00,37938.577,23,27,7,Sunday
N,NORTE,2025-07-28 00:00:00,8617.184,0,28,7,Monday
NE,NORDESTE,2025-07-28 00:00:00,12266.27,0,28,7,Monday
S,SUL,2025-07-28 00:00:00,9876.557,0,28,7,Monday
SE,SUDESTE,2025-07-28 00:00:00,35620.034,0,28,7,Monday
N,NORTE,2025-07-28 01:00:00,8433.35299999,1,28,7,Monday
NE,NORDESTE,2025-07-28 01:00:00,11930.243,1,28,7,Monday
S,SUL,2025-07-28 01:00:00,9270.257,1,28,7,Monday
SE,SUDESTE,2025-07-28 01:00:00,34053.861,1,28,7,Monday
N,NORTE,2025-07-28 02:00:00,8194.49599999,2,28,7,Monday
NE,NORDESTE,2025-07-28 02:00:00,11592.336,2,28,7,Monday
S,SUL,2025-07-28 02:00:00,9050.947,2,28,7,Monday
SE,SUDESTE,2025-07-28 02:00:00,33050.445,2,28,7,Monday
N,NORTE,2025-07-28 03:00:00,8052.233,3,28,7,Monday
NE,NORDESTE,2025-07-28 03:00:00,11458.43999999,3,28,7,Monday
S,SUL,2025-07-28 03:00:00,8987.77899999,3,28,7,Monday
SE,SUDESTE,2025-07-28 03:00:00,32717.33999999,3,28,7,Monday
N,NORTE,2025-07-28 04:00:00,7928.23799999,4,28,7,Monday
NE,NORDESTE,2025-07-28 04:00:00,11381.62,4,28,7,Monday
S,SUL,2025-07-28 04:00:00,9177.878,4,28,7,Monday
SE,SUDESTE,2025-07-28 04:00:00,33065.773,4,28,7,Monday
N,NORTE,2025-07-28 05:00:00,7827.478,5,28,7,Monday
NE,NORDESTE,2025-07-28 05:00:00,11449.735,5,28,7,Monday
S,SUL,2025-07-28 05:00:00,9963.196,5,28,7,Monday
SE,SUDESTE,2025-07-28 05:00:00,34860.226,5,28,7,Monday
N,NORTE,2025-07-28 06:00:00,7484.40199999,6,28,7,Monday
NE,NORDESTE,2025-07-28 06:00:00,11466.762,6,28,7,Monday
S,SUL,2025-07-28 06:00:00,11464.674,6,28,7,Monday
SE,SUDESTE,2025-07-28 06:00:00,37649.145,6,28,7,Monday
N,NORTE,2025-07-28 07:00:00,7647.574,7,28,7,Monday
NE,NORDESTE,2025-07-28 07:00:00,11607.364,7,28,7,Monday
S,SUL,2025-07-28 07:00:00,12861.26699999,7,28,7,Monday
SE,SUDESTE,2025-07-28 07:00:00,40484.37699999,7,28,7,Monday
N,NORTE,2025-07-28 08:00:00,8086.303,8,28,7,Monday
NE,NORDESTE,2025-07-28 08:00:00,11561.32699999,8,28,7,Monday
S,SUL,2025-07-28 08:00:00,13820.713,8,28,7,Monday
SE,SUDESTE,2025-07-28 08:00:00,42794.224,8,28,7,Monday
N,NORTE,2025-07-28 09:00:00,8391.33299999,9,28,7,Monday
NE,NORDESTE,2025-07-28 09:00:00,11348.383,9,28,7,Monday
S,SUL,2025-07-28 09:00:00,14019.911,9,28,7,Monday
